scenario,baseline,seed,regularization,iterations,regularization_param,iterations_param,rmse,rmse_percent,coverage,coverage_percent,mean_ess,runtime_sec,peak_memory_mb
sigmaV2_10_sigmaW2_1,DPFOT,44,0.2,50,epsilon,sinkhorn_iters,32.579315185546875,69.59571838378906,0.41600000858306885,41.60000228881836,200.00001525878906,6.406477212905884,0.0
sigmaV2_10_sigmaW2_1,DPFOT,55,0.2,50,epsilon,sinkhorn_iters,33.50288009643555,71.56863403320312,0.3630000054836273,36.29999923706055,200.00001525878906,6.443645477294922,0.0
sigmaV2_10_sigmaW2_1,DPFOT,11,0.2,100,epsilon,sinkhorn_iters,33.75048828125,72.09757232666016,0.2240000069141388,22.400001525878906,200.00001525878906,12.80566930770874,0.0
sigmaV2_10_sigmaW2_1,DPFOT,22,0.2,100,epsilon,sinkhorn_iters,36.41921615600586,77.79849243164062,0.2070000022649765,20.700000762939453,200.00001525878906,12.476838111877441,0.0
sigmaV2_10_sigmaW2_1,DPFOT,33,0.2,100,epsilon,sinkhorn_iters,36.892574310302734,78.8096694946289,0.23000000417232513,23.0,200.00001525878906,12.732072114944458,0.0
sigmaV2_10_sigmaW2_1,DPFOT,44,0.2,100,epsilon,sinkhorn_iters,34.46080017089844,73.61493682861328,0.24199999868869781,24.200000762939453,200.00001525878906,11.909637689590454,0.0
sigmaV2_10_sigmaW2_1,DPFOT,55,0.2,100,epsilon,sinkhorn_iters,34.736724853515625,74.20436096191406,0.28299999237060547,28.299999237060547,200.00001525878906,8.765021562576294,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,11,0.06,20,epsilon,sinkhorn_iters,29.414230346679688,62.83448791503906,0.32600000500679016,32.60000228881836,200.00001525878906,3.13378643989563,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,22,0.06,20,epsilon,sinkhorn_iters,29.004051208496094,61.95825958251953,0.3089999854564667,30.89999771118164,200.00001525878906,3.0911059379577637,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,33,0.06,20,epsilon,sinkhorn_iters,28.91338348388672,61.76457977294922,0.29499998688697815,29.499998092651367,200.00001525878906,3.172476291656494,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,44,0.06,20,epsilon,sinkhorn_iters,28.38633918762207,60.63871383666992,0.2770000100135803,27.700000762939453,200.00001525878906,3.1407039165496826,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,55,0.06,20,epsilon,sinkhorn_iters,28.56307029724121,61.01624298095703,0.3319999873638153,33.19999694824219,200.00001525878906,3.166043996810913,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,11,0.06,50,epsilon,sinkhorn_iters,30.339670181274414,64.8114013671875,0.531000018119812,53.10000228881836,200.00001525878906,5.851924180984497,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,22,0.06,50,epsilon,sinkhorn_iters,29.727779388427734,63.5042839050293,0.5410000085830688,54.10000228881836,200.00001525878906,5.8168792724609375,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,33,0.06,50,epsilon,sinkhorn_iters,29.807188034057617,63.67391586303711,0.527999997138977,52.79999923706055,200.00001525878906,5.622138977050781,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,44,0.06,50,epsilon,sinkhorn_iters,30.519699096679688,65.19598388671875,0.4959999918937683,49.599998474121094,200.00001525878906,5.729159355163574,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,55,0.06,50,epsilon,sinkhorn_iters,30.07976722717285,64.2562026977539,0.5350000262260437,53.500003814697266,200.00001525878906,5.73464035987854,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,11,0.06,100,epsilon,sinkhorn_iters,30.994176864624023,66.20955657958984,0.47600001096725464,47.60000228881836,200.00001525878906,10.007867813110352,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,22,0.06,100,epsilon,sinkhorn_iters,31.438947677612305,67.15967559814453,0.492000013589859,49.20000076293945,200.00001525878906,10.08186388015747,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,33,0.06,100,epsilon,sinkhorn_iters,30.611919403076172,65.39298248291016,0.47699999809265137,47.70000076293945,200.00001525878906,13.643640756607056,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,44,0.06,100,epsilon,sinkhorn_iters,31.332942962646484,66.9332275390625,0.47200000286102295,47.20000076293945,200.00001525878906,14.223808765411377,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,55,0.06,100,epsilon,sinkhorn_iters,32.25292205810547,68.89848327636719,0.503000020980835,50.30000305175781,200.00001525878906,13.4935781955719,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,11,0.12,20,epsilon,sinkhorn_iters,28.983789443969727,61.91497802734375,0.48100000619888306,48.10000228881836,200.00001525878906,3.9542062282562256,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,22,0.12,20,epsilon,sinkhorn_iters,29.121498107910156,62.20915603637695,0.49799999594688416,49.79999923706055,200.00001525878906,3.9530527591705322,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,33,0.12,20,epsilon,sinkhorn_iters,29.783645629882812,63.623626708984375,0.531000018119812,53.10000228881836,200.00001525878906,3.909982919692993,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,44,0.12,20,epsilon,sinkhorn_iters,28.587032318115234,61.06742858886719,0.4970000088214874,49.70000076293945,200.00001525878906,3.813227653503418,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,55,0.12,20,epsilon,sinkhorn_iters,29.111658096313477,62.188133239746094,0.5040000081062317,50.400001525878906,200.00001525878906,4.123645305633545,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,11,0.12,50,epsilon,sinkhorn_iters,32.76701736450195,69.9966812133789,0.5019999742507935,50.19999694824219,200.00001525878906,7.26852822303772,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,22,0.12,50,epsilon,sinkhorn_iters,30.011192321777344,64.10971069335938,0.5099999904632568,51.0,200.00001525878906,7.317825078964233,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,33,0.12,50,epsilon,sinkhorn_iters,30.78080940246582,65.7537612915039,0.4959999918937683,49.599998474121094,200.00001525878906,7.339983224868774,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,44,0.12,50,epsilon,sinkhorn_iters,32.89273452758789,70.26524353027344,0.49300000071525574,49.29999923706055,200.00001525878906,7.449789047241211,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,55,0.12,50,epsilon,sinkhorn_iters,31.76797866821289,67.862548828125,0.515999972820282,51.599998474121094,200.00001525878906,7.500528573989868,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,11,0.12,100,epsilon,sinkhorn_iters,34.299156188964844,73.2696304321289,0.37400001287460327,37.400001525878906,200.00001525878906,13.875394821166992,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,22,0.12,100,epsilon,sinkhorn_iters,32.77720642089844,70.0184555053711,0.3840000033378601,38.400001525878906,200.00001525878906,13.916102886199951,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,33,0.12,100,epsilon,sinkhorn_iters,33.24483871459961,71.01740264892578,0.367000013589859,36.70000076293945,200.00001525878906,13.52955150604248,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,44,0.12,100,epsilon,sinkhorn_iters,32.73912811279297,69.9371109008789,0.40299999713897705,40.29999923706055,200.00001525878906,13.707674980163574,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,55,0.12,100,epsilon,sinkhorn_iters,34.00985336303711,72.65162658691406,0.3790000081062317,37.900001525878906,200.00001525878906,13.933980703353882,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,11,0.24,20,epsilon,sinkhorn_iters,30.949100494384766,66.11326599121094,0.5199999809265137,52.0,200.00001525878906,4.502461910247803,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,22,0.24,20,epsilon,sinkhorn_iters,29.895631790161133,63.86285400390625,0.5410000085830688,54.10000228881836,200.00001525878906,4.028832912445068,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,33,0.24,20,epsilon,sinkhorn_iters,31.330310821533203,66.92760467529297,0.5090000033378601,50.900001525878906,200.00001525878906,4.403106927871704,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,44,0.24,20,epsilon,sinkhorn_iters,31.01028060913086,66.24395751953125,0.5249999761581421,52.499996185302734,200.00001525878906,4.13721489906311,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,55,0.24,20,epsilon,sinkhorn_iters,29.71235466003418,63.47133255004883,0.5419999957084656,54.20000076293945,200.00001525878906,3.9140963554382324,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,11,0.24,50,epsilon,sinkhorn_iters,32.817138671875,70.10375213623047,0.3779999911785126,37.79999923706055,200.00001525878906,7.739200592041016,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,22,0.24,50,epsilon,sinkhorn_iters,32.80705642700195,70.08221435546875,0.3720000088214874,37.20000076293945,200.00001525878906,7.715341806411743,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,33,0.24,50,epsilon,sinkhorn_iters,32.761680603027344,69.98528289794922,0.3610000014305115,36.099998474121094,200.00001525878906,7.731112718582153,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,44,0.24,50,epsilon,sinkhorn_iters,33.58325958251953,71.7403335571289,0.3709999918937683,37.099998474121094,200.00001525878906,7.8283162117004395,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,55,0.24,50,epsilon,sinkhorn_iters,34.33271789550781,73.34132385253906,0.3889999985694885,38.900001525878906,200.00001525878906,7.629133701324463,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,11,0.24,100,epsilon,sinkhorn_iters,37.33199691772461,79.74836730957031,0.20100000500679016,20.100000381469727,200.00001525878906,14.544243812561035,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,22,0.24,100,epsilon,sinkhorn_iters,36.707618713378906,78.4145736694336,0.23600000143051147,23.600000381469727,200.00001525878906,13.92324423789978,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,33,0.24,100,epsilon,sinkhorn_iters,39.116233825683594,83.5598373413086,0.17100000381469727,17.100000381469727,200.00001525878906,13.84651780128479,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,44,0.24,100,epsilon,sinkhorn_iters,37.7254524230957,80.58885955810547,0.20900000631809235,20.900001525878906,200.00001525878906,13.522719144821167,0.0
sigmaV2_10_sigmaW2_1,DPFOT-HMC,55,0.24,100,epsilon,sinkhorn_iters,36.9434928894043,78.91844940185547,0.21199999749660492,21.19999885559082,200.00001525878906,14.683430433273315,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,11,0.2,1,transport_strength,transport_passes,25.521778106689453,54.51945114135742,0.8519999980926514,85.19999694824219,200.00001525878906,0.5371825695037842,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,22,0.2,1,transport_strength,transport_passes,25.340145111083984,54.13145065307617,0.8669999837875366,86.69999694824219,200.00001525878906,0.47407031059265137,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,33,0.2,1,transport_strength,transport_passes,25.412166595458984,54.285301208496094,0.8330000042915344,83.30000305175781,200.00001525878906,0.40000033378601074,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,44,0.2,1,transport_strength,transport_passes,25.535982131958008,54.54979705810547,0.8519999980926514,85.19999694824219,200.00001525878906,0.5220422744750977,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,55,0.2,1,transport_strength,transport_passes,25.171241760253906,53.7706413269043,0.8539999723434448,85.39999389648438,200.00001525878906,0.3926060199737549,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,11,0.2,2,transport_strength,transport_passes,24.554832458496094,52.4538688659668,0.7279999852180481,72.79999542236328,200.00001525878906,0.5942192077636719,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,22,0.2,2,transport_strength,transport_passes,25.894330978393555,55.31529998779297,0.7080000042915344,70.80000305175781,200.00001525878906,0.7035949230194092,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,33,0.2,2,transport_strength,transport_passes,25.222257614135742,53.87962341308594,0.7059999704360962,70.5999984741211,200.00001525878906,0.5619652271270752,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,44,0.2,2,transport_strength,transport_passes,23.348838806152344,49.87763214111328,0.7419999837875366,74.19999694824219,200.00001525878906,0.5588624477386475,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,55,0.2,2,transport_strength,transport_passes,24.820207595825195,53.0207633972168,0.722000002861023,72.19999694824219,200.00001525878906,0.5469396114349365,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,11,0.2,4,transport_strength,transport_passes,30.4332332611084,65.01126861572266,0.43299999833106995,43.29999923706055,200.00001525878906,0.9130234718322754,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,22,0.2,4,transport_strength,transport_passes,31.428241729736328,67.13680267333984,0.4359999895095825,43.599998474121094,200.00001525878906,1.1881680488586426,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,33,0.2,4,transport_strength,transport_passes,32.26655578613281,68.92760467529297,0.4300000071525574,43.0,200.00001525878906,1.1084353923797607,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,44,0.2,4,transport_strength,transport_passes,32.07571792602539,68.51993560791016,0.42800000309944153,42.79999923706055,200.00001525878906,1.105919361114502,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,55,0.2,4,transport_strength,transport_passes,33.12592697143555,70.76338958740234,0.36500000953674316,36.5,200.00001525878906,1.0212688446044922,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,11,0.35,1,transport_strength,transport_passes,24.687822341918945,52.73796463012695,0.7239999771118164,72.39999389648438,200.00001525878906,0.4313991069793701,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,22,0.35,1,transport_strength,transport_passes,26.27235984802246,56.12284469604492,0.6990000009536743,69.9000015258789,200.00001525878906,0.4845304489135742,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,33,0.35,1,transport_strength,transport_passes,24.014835357666016,51.30033493041992,0.7269999980926514,72.69999694824219,200.00001525878906,0.39287734031677246,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,44,0.35,1,transport_strength,transport_passes,24.999780654907227,53.40436553955078,0.7250000238418579,72.5,200.00001525878906,0.3812239170074463,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,55,0.35,1,transport_strength,transport_passes,24.953065872192383,53.3045768737793,0.734000027179718,73.4000015258789,200.00001525878906,0.3974761962890625,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,11,0.35,2,transport_strength,transport_passes,31.076393127441406,66.38518524169922,0.4339999854564667,43.39999771118164,200.00001525878906,0.5605618953704834,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,22,0.35,2,transport_strength,transport_passes,32.97501754760742,70.4410171508789,0.45500001311302185,45.5,200.00001525878906,0.6119680404663086,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,33,0.35,2,transport_strength,transport_passes,32.02593231201172,68.41358947753906,0.4560000002384186,45.599998474121094,200.00001525878906,0.6284987926483154,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,44,0.35,2,transport_strength,transport_passes,30.27728271484375,64.67813110351562,0.46399998664855957,46.39999771118164,200.00001525878906,0.5967984199523926,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,55,0.35,2,transport_strength,transport_passes,32.35787582397461,69.1226806640625,0.43299999833106995,43.29999923706055,200.00001525878906,0.7412927150726318,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,11,0.35,4,transport_strength,transport_passes,40.03934860229492,85.53179168701172,0.15399999916553497,15.399999618530273,200.00001525878906,1.0059468746185303,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,22,0.35,4,transport_strength,transport_passes,38.053714752197266,81.29010009765625,0.1550000011920929,15.5,200.00001525878906,0.9752533435821533,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,33,0.35,4,transport_strength,transport_passes,36.1750602722168,77.27692413330078,0.17000000178813934,17.0,200.00001525878906,0.946303129196167,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,44,0.35,4,transport_strength,transport_passes,36.80018997192383,78.6123275756836,0.17299999296665192,17.299999237060547,200.00001525878906,1.1860010623931885,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,55,0.35,4,transport_strength,transport_passes,37.83673095703125,80.82657623291016,0.1509999930858612,15.09999942779541,200.00001525878906,1.320554494857788,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,11,0.5,1,transport_strength,transport_passes,27.920242309570312,59.643035888671875,0.5540000200271606,55.400001525878906,200.00001525878906,0.40751123428344727,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,22,0.5,1,transport_strength,transport_passes,29.43328094482422,62.87518310546875,0.5580000281333923,55.80000305175781,200.00001525878906,0.3589465618133545,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,33,0.5,1,transport_strength,transport_passes,27.352083206176758,58.42934036254883,0.5709999799728394,57.099998474121094,200.00001525878906,0.37743616104125977,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,44,0.5,1,transport_strength,transport_passes,28.52231216430664,60.929176330566406,0.5320000052452087,53.20000076293945,200.00001525878906,0.3777801990509033,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,55,0.5,1,transport_strength,transport_passes,29.756305694580078,63.565223693847656,0.5109999775886536,51.099998474121094,200.00001525878906,0.4342501163482666,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,11,0.5,2,transport_strength,transport_passes,36.20037841796875,77.33100891113281,0.2460000067949295,24.600000381469727,200.00001525878906,0.8022322654724121,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,22,0.5,2,transport_strength,transport_passes,34.678627014160156,74.08025360107422,0.26100000739097595,26.100000381469727,200.00001525878906,0.6592869758605957,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,33,0.5,2,transport_strength,transport_passes,35.85288619995117,76.58869934082031,0.2540000081062317,25.400001525878906,200.00001525878906,0.6662583351135254,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,44,0.5,2,transport_strength,transport_passes,36.73748016357422,78.47836303710938,0.22499999403953552,22.5,200.00001525878906,0.6953403949737549,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,55,0.5,2,transport_strength,transport_passes,36.979793548583984,78.99598693847656,0.21899999678134918,21.899999618530273,200.00001525878906,0.5730199813842773,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,11,0.5,4,transport_strength,transport_passes,37.34202575683594,79.76979064941406,0.05400000140070915,5.400000095367432,200.00001525878906,1.1813545227050781,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,22,0.5,4,transport_strength,transport_passes,37.70148468017578,80.53766632080078,0.03799999877810478,3.799999952316284,200.00001525878906,1.1615324020385742,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,33,0.5,4,transport_strength,transport_passes,38.64976119995117,82.56336212158203,0.04600000008940697,4.599999904632568,200.00001525878906,0.9891767501831055,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,44,0.5,4,transport_strength,transport_passes,36.74895095825195,78.50286865234375,0.04899999871850014,4.900000095367432,200.00001525878906,1.1028103828430176,0.0
sigmaV2_10_sigmaW2_1,DPF-GradNet,55,0.5,4,transport_strength,transport_passes,39.93367385864258,85.3060531616211,0.04399999976158142,4.400000095367432,200.00001525878906,1.1646616458892822,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,11,0.2,1,transport_strength,hmc_steps,25.130786895751953,53.68421936035156,0.8500000238418579,85.0,200.00001525878906,1.3815338611602783,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,22,0.2,1,transport_strength,hmc_steps,25.507421493530273,54.48878479003906,0.8370000123977661,83.70000457763672,200.00001525878906,1.2274866104125977,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,33,0.2,1,transport_strength,hmc_steps,25.6007080078125,54.68806457519531,0.843999981880188,84.4000015258789,200.00001525878906,1.5424983501434326,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,44,0.2,1,transport_strength,hmc_steps,25.411314010620117,54.28348159790039,0.8479999899864197,84.79999542236328,200.00001525878906,1.262671947479248,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,55,0.2,1,transport_strength,hmc_steps,25.573301315307617,54.6295166015625,0.8429999947547913,84.30000305175781,200.00001525878906,1.139389991760254,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,11,0.2,2,transport_strength,hmc_steps,25.28657341003418,54.01700973510742,0.8510000109672546,85.0999984741211,200.00001525878906,2.124016523361206,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,22,0.2,2,transport_strength,hmc_steps,25.039688110351562,53.48961639404297,0.8539999723434448,85.39999389648438,200.00001525878906,2.0296545028686523,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,33,0.2,2,transport_strength,hmc_steps,25.090486526489258,53.59812927246094,0.847000002861023,84.69999694824219,200.00001525878906,2.492954730987549,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,44,0.2,2,transport_strength,hmc_steps,24.95285987854004,53.304134368896484,0.8529999852180481,85.29999542236328,200.00001525878906,2.7370638847351074,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,55,0.2,2,transport_strength,hmc_steps,25.06507682800293,53.54384994506836,0.8550000190734863,85.5,200.00001525878906,1.9730618000030518,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,11,0.2,4,transport_strength,hmc_steps,24.824321746826172,53.0295524597168,0.859000027179718,85.9000015258789,200.00001525878906,3.567668914794922,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,22,0.2,4,transport_strength,hmc_steps,25.049209594726562,53.50995635986328,0.8629999756813049,86.29999542236328,200.00001525878906,3.650592088699341,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,33,0.2,4,transport_strength,hmc_steps,25.117908477783203,53.656707763671875,0.8569999933242798,85.69999694824219,200.00001525878906,3.513104200363159,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,44,0.2,4,transport_strength,hmc_steps,24.946247100830078,53.290008544921875,0.8560000061988831,85.5999984741211,200.00001525878906,3.567004680633545,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,55,0.2,4,transport_strength,hmc_steps,24.63730812072754,52.63005447387695,0.8619999885559082,86.19999694824219,200.00001525878906,3.5635592937469482,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,11,0.35,1,transport_strength,hmc_steps,23.969682693481445,51.20387649536133,0.7360000014305115,73.5999984741211,200.00001525878906,1.1348388195037842,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,22,0.35,1,transport_strength,hmc_steps,24.21562957763672,51.729270935058594,0.75,75.0,200.00001525878906,1.264244556427002,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,33,0.35,1,transport_strength,hmc_steps,25.06722068786621,53.54843521118164,0.7039999961853027,70.4000015258789,200.00001525878906,1.1150953769683838,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,44,0.35,1,transport_strength,hmc_steps,24.88783073425293,53.165218353271484,0.7170000076293945,71.69999694824219,200.00001525878906,1.136160135269165,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,55,0.35,1,transport_strength,hmc_steps,25.100433349609375,53.619384765625,0.7329999804496765,73.29999542236328,200.00001525878906,1.221513032913208,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,11,0.35,2,transport_strength,hmc_steps,26.372329711914062,56.336395263671875,0.7070000171661377,70.70000457763672,200.00001525878906,1.9926648139953613,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,22,0.35,2,transport_strength,hmc_steps,25.649499893188477,54.792293548583984,0.7170000076293945,71.69999694824219,200.00001525878906,2.105567455291748,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,33,0.35,2,transport_strength,hmc_steps,26.569347381591797,56.757266998291016,0.7170000076293945,71.69999694824219,200.00001525878906,1.8685173988342285,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,44,0.35,2,transport_strength,hmc_steps,24.49235725402832,52.32041549682617,0.7319999933242798,73.19999694824219,200.00001525878906,1.8843722343444824,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,55,0.35,2,transport_strength,hmc_steps,25.503646850585938,54.4807243347168,0.7289999723434448,72.89999389648438,200.00001525878906,2.0487561225891113,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,11,0.35,4,transport_strength,hmc_steps,26.53692054748535,56.68799591064453,0.6859999895095825,68.5999984741211,200.00001525878906,3.494607925415039,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,22,0.35,4,transport_strength,hmc_steps,25.044902801513672,53.500755310058594,0.7310000061988831,73.0999984741211,200.00001525878906,3.5065455436706543,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,33,0.35,4,transport_strength,hmc_steps,25.471027374267578,54.411041259765625,0.7120000123977661,71.20000457763672,200.00001525878906,3.4635913372039795,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,44,0.35,4,transport_strength,hmc_steps,23.902633666992188,51.06064987182617,0.7440000176429749,74.4000015258789,200.00001525878906,3.54978084564209,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,55,0.35,4,transport_strength,hmc_steps,23.932920455932617,51.12534713745117,0.75,75.0,200.00001525878906,3.44942307472229,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,11,0.5,1,transport_strength,hmc_steps,28.654813766479492,61.21222686767578,0.5410000085830688,54.10000228881836,200.00001525878906,1.1408371925354004,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,22,0.5,1,transport_strength,hmc_steps,32.076942443847656,68.52255249023438,0.46799999475479126,46.79999923706055,200.00001525878906,1.2179629802703857,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,33,0.5,1,transport_strength,hmc_steps,28.2238826751709,60.29167175292969,0.546999990940094,54.70000076293945,200.00001525878906,1.1658298969268799,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,44,0.5,1,transport_strength,hmc_steps,30.477771759033203,65.10641479492188,0.5230000019073486,52.29999923706055,200.00001525878906,1.1969151496887207,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,55,0.5,1,transport_strength,hmc_steps,29.834259033203125,63.731746673583984,0.5149999856948853,51.5,200.00001525878906,1.2970101833343506,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,11,0.5,2,transport_strength,hmc_steps,28.686298370361328,61.279483795166016,0.5509999990463257,55.099998474121094,200.00001525878906,1.9453907012939453,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,22,0.5,2,transport_strength,hmc_steps,29.03282928466797,62.01974105834961,0.5189999938011169,51.89999771118164,200.00001525878906,2.0450406074523926,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,33,0.5,2,transport_strength,hmc_steps,28.24529457092285,60.3374137878418,0.5350000262260437,53.500003814697266,200.00001525878906,1.91143798828125,0.0
sigmaV2_10_sigmaW2_1,DPFNet-HMC,44,0.5,2,transport_strength,hmc_steps,28.68135643005371,61.26892852783203,0.5370000004768372,53.70000076293945,200.00001525878906,1.9046785831451416,0.0
