scenario,baseline,iteration,flow_magnitude_mean,flow_magnitude_std,jacobian_conditioning_mean,jacobian_conditioning_std
sigmaV2_10_sigmaW2_1,DPFOT-HMC,56,25.410046768188476,12.943456533572894,110223194.41054687,152582747.0949335
sigmaV2_10_sigmaW2_1,DPFOT-HMC,57,30.43436508178711,10.813996148355365,94912417.665625,85830171.49874304
sigmaV2_10_sigmaW2_1,DPFOT-HMC,58,47.0292163848877,13.398758694274706,352635174.25,397711418.42346627
sigmaV2_10_sigmaW2_1,DPFOT-HMC,59,27.18081283569336,5.940801223114714,163989080.0,82634138.2868075
sigmaV2_10_sigmaW2_1,DPFOT-HMC,60,41.603009414672854,15.404484484011173,165039979.8234375,111442222.6250292
sigmaV2_10_sigmaW2_1,DPFOT-HMC,61,26.817529678344727,7.059616500775351,177603658.8,119084194.62152696
sigmaV2_10_sigmaW2_1,DPFOT-HMC,62,28.097043991088867,10.474886888781402,157792959.2,89413243.03742574
sigmaV2_10_sigmaW2_1,DPFOT-HMC,63,40.775597763061526,10.702940897230244,125865570.4,159568528.24648848
sigmaV2_10_sigmaW2_1,DPFOT-HMC,64,33.85770835876465,14.124355694530221,256953549.8,201041927.08629385
sigmaV2_10_sigmaW2_1,DPFOT-HMC,65,38.4382438659668,11.636446892105202,49579791.6,29250829.271957688
sigmaV2_10_sigmaW2_1,DPFOT-HMC,66,34.04576797485352,7.030674120742563,153671746.8,97120199.20193864
sigmaV2_10_sigmaW2_1,DPFOT-HMC,67,32.17959365844727,7.166103720302119,340593068.8,276065247.2905849
sigmaV2_10_sigmaW2_1,DPFOT-HMC,68,30.785778045654297,2.015082885065878,102795603.2,64117862.923362225
sigmaV2_10_sigmaW2_1,DPFOT-HMC,69,35.13849563598633,13.369661222028267,512748936.0,644833429.6698792
sigmaV2_10_sigmaW2_1,DPFOT-HMC,70,40.38434677124023,4.372868480869784,40968243.0,35825578.702905096
sigmaV2_10_sigmaW2_1,DPFOT-HMC,71,38.45168914794922,9.547401063274178,292804848.0,132010711.28501835
sigmaV2_10_sigmaW2_1,DPFOT-HMC,72,32.52500228881836,7.7286808494829415,295133179.2,145352003.40966448
sigmaV2_10_sigmaW2_1,DPFOT-HMC,73,36.10949363708496,4.616322358126791,442245917.8,331358917.55773205
sigmaV2_10_sigmaW2_1,DPFOT-HMC,74,36.438480377197266,10.663470827950345,243811751.39375,144375000.1728283
sigmaV2_10_sigmaW2_1,DPFOT-HMC,75,30.69507713317871,8.144183527286973,108489519.9,126453321.98005363
sigmaV2_10_sigmaW2_1,DPFOT-HMC,76,44.5906421661377,12.691745904668837,206854132.8,122377020.3025759
sigmaV2_10_sigmaW2_1,DPFOT-HMC,77,33.17648620605469,9.155089492998995,59388260.5109375,29681240.21154483
sigmaV2_10_sigmaW2_1,DPFOT-HMC,78,28.812633895874022,6.740798519935308,216646320.0,205684852.1604939
sigmaV2_10_sigmaW2_1,DPFOT-HMC,79,37.025414657592776,6.885099615323558,68263324.8,46214128.84135292
sigmaV2_10_sigmaW2_1,DPFOT-HMC,80,36.724945068359375,2.757514197605834,36668519.84140625,49286279.38810402
sigmaV2_10_sigmaW2_1,DPFOT-HMC,81,48.41585464477539,5.099929457903535,378634312.8,277203797.3821674
sigmaV2_10_sigmaW2_1,DPFOT-HMC,82,43.028435134887694,10.983937669072775,224664864.23125,303702153.4237239
sigmaV2_10_sigmaW2_1,DPFOT-HMC,83,30.249633407592775,9.105628490512823,265139946.46230468,263385892.8420855
sigmaV2_10_sigmaW2_1,DPFOT-HMC,84,32.447932434082034,8.217685151119749,242875312.05859375,307416984.2346229
sigmaV2_10_sigmaW2_1,DPFOT-HMC,85,27.531444549560547,10.88840116131956,377904660.8,314996197.4389702
sigmaV2_10_sigmaW2_1,DPFOT-HMC,86,35.11293525695801,7.331960850378867,335640973.2,559497416.1599668
sigmaV2_10_sigmaW2_1,DPFOT-HMC,87,51.44447402954101,16.262003854711004,374363339.2,385936589.49653476
sigmaV2_10_sigmaW2_1,DPFOT-HMC,88,45.03608322143555,7.865199788185426,480148107.2,576278007.2120274
sigmaV2_10_sigmaW2_1,DPFOT-HMC,89,36.6030818939209,13.009611408019298,324715721.6,272501755.98234063
sigmaV2_10_sigmaW2_1,DPFOT-HMC,90,29.143728256225586,8.137905322620755,228071059.2,74299905.90321007
sigmaV2_10_sigmaW2_1,DPFOT-HMC,91,32.86619834899902,4.477518300103934,112606854.5375,170808034.63121524
sigmaV2_10_sigmaW2_1,DPFOT-HMC,92,39.86567840576172,10.563764780128441,152903833.2,111399265.36128837
sigmaV2_10_sigmaW2_1,DPFOT-HMC,93,36.360998916625974,6.025277869474455,173156386.4,133903757.81420816
sigmaV2_10_sigmaW2_1,DPFOT-HMC,94,45.078277587890625,8.817820282391905,94965767.2,67976198.49281545
sigmaV2_10_sigmaW2_1,DPFOT-HMC,95,41.12095909118652,10.492520979404212,317445196.8,342293358.2379673
sigmaV2_10_sigmaW2_1,DPFOT-HMC,96,27.91999206542969,8.367387118416914,105219536.0,89634868.24853572
sigmaV2_10_sigmaW2_1,DPFOT-HMC,97,33.21745223999024,11.886066033737881,186196746.4,179390503.05470732
sigmaV2_10_sigmaW2_1,DPFOT-HMC,98,37.78604507446289,5.577979025312649,145863403.6,115844229.04861909
sigmaV2_10_sigmaW2_1,DPFOT-HMC,99,36.37055931091309,8.800638356965313,155644629.6,123255469.16691604
sigmaV2_10_sigmaW2_1,DPFOT-HMC,100,42.789053726196286,14.407620965469077,189710357.7078125,246268285.9188386
sigmaV2_10_sigmaW2_1,DPFS,1,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,DPFS,2,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,DPFS,3,0.0,0.0,1.0000003099441528,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,DPFS,4,0.0,0.0,1.0000002145767213,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,DPFS,5,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,6,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,7,0.0,0.0,1.000000262260437,1.39020726557858e-07
sigmaV2_10_sigmaW2_1,DPFS,8,0.0,0.0,1.0000003576278687,2.384185791015625e-07
sigmaV2_10_sigmaW2_1,DPFS,9,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,10,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,11,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,12,0.0,0.0,1.000000238418579,1.066240299940009e-07
sigmaV2_10_sigmaW2_1,DPFS,13,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,14,0.0,0.0,1.0000002145767213,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,DPFS,15,0.0,0.0,1.0000001668930054,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,DPFS,16,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,DPFS,17,0.0,0.0,1.0000002145767213,4.76837158203125e-08
sigmaV2_10_sigmaW2_1,DPFS,18,0.0,0.0,1.000000262260437,1.1680077279964343e-07
sigmaV2_10_sigmaW2_1,DPFS,19,0.0,0.0,1.000000238418579,1.3058723390225555e-07
sigmaV2_10_sigmaW2_1,DPFS,20,0.0,0.0,1.000000286102295,1.215700987241932e-07
sigmaV2_10_sigmaW2_1,DPFS,21,0.0,0.0,1.0000001668930054,9.536743164062499e-08
sigmaV2_10_sigmaW2_1,DPFS,22,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,23,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,DPFS,24,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,25,0.0,0.0,1.000000286102295,1.215700987241932e-07
sigmaV2_10_sigmaW2_1,DPFS,26,0.0,0.0,1.0000002145767213,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,DPFS,27,0.0,0.0,1.0000003099441528,1.215700987241932e-07
sigmaV2_10_sigmaW2_1,DPFS,28,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,29,0.0,0.0,1.0000001668930054,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,DPFS,30,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,31,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,DPFS,32,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,33,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,34,0.0,0.0,1.0000002145767213,4.76837158203125e-08
sigmaV2_10_sigmaW2_1,DPFS,35,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,36,0.0,0.0,1.000000262260437,1.1680077279964343e-07
sigmaV2_10_sigmaW2_1,DPFS,37,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,38,0.0,0.0,1.0000001907348632,1.430511474609375e-07
sigmaV2_10_sigmaW2_1,DPFS,39,0.0,0.0,1.000000238418579,0.0
sigmaV2_10_sigmaW2_1,DPFS,40,0.0,0.0,1.0000001907348632,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,DPFS,41,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,DPFS,42,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,43,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,DPFS,44,0.0,0.0,1.0000001907348632,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,DPFS,45,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,46,0.0,0.0,1.0000001430511474,4.76837158203125e-08
sigmaV2_10_sigmaW2_1,DPFS,47,0.0,0.0,1.000000262260437,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,DPFS,48,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,49,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,DPFS,50,0.0,0.0,1.000000262260437,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,51,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,52,0.0,0.0,1.0000003814697265,1.3902072655785801e-07
sigmaV2_10_sigmaW2_1,DPFS,53,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,DPFS,54,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,55,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,56,0.0,0.0,1.000000286102295,9.536743164062499e-08
sigmaV2_10_sigmaW2_1,DPFS,57,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,DPFS,58,0.0,0.0,1.0000002145767213,8.920806376395086e-08
sigmaV2_10_sigmaW2_1,DPFS,59,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,60,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,61,0.0,0.0,1.0000001430511474,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,62,0.0,0.0,1.000000238418579,1.5078914929239175e-07
sigmaV2_10_sigmaW2_1,DPFS,63,0.0,0.0,1.000000500679016,4.156969970265077e-07
sigmaV2_10_sigmaW2_1,DPFS,64,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,65,0.0,0.0,1.000000286102295,1.2157009872419322e-07
sigmaV2_10_sigmaW2_1,DPFS,66,0.0,0.0,1.000000262260437,1.3902072655785801e-07
sigmaV2_10_sigmaW2_1,DPFS,67,0.0,0.0,1.000000286102295,1.784161275279017e-07
sigmaV2_10_sigmaW2_1,DPFS,68,0.0,0.0,1.0000001907348632,9.5367431640625e-08
sigmaV2_10_sigmaW2_1,DPFS,69,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,70,0.0,0.0,1.0000003099441528,2.2110029448260554e-07
sigmaV2_10_sigmaW2_1,DPFS,71,0.0,0.0,1.0000003099441528,2.0784849851325385e-07
sigmaV2_10_sigmaW2_1,DPFS,72,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,73,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,74,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,75,0.0,0.0,1.0000001668930054,9.536743164062499e-08
sigmaV2_10_sigmaW2_1,DPFS,76,0.0,0.0,1.0000001907348632,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,DPFS,77,0.0,0.0,1.0000002145767213,1.1680077279964343e-07
sigmaV2_10_sigmaW2_1,DPFS,78,0.0,0.0,1.000000286102295,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,79,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,80,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,DPFS,81,0.0,0.0,1.000000286102295,1.430511474609375e-07
sigmaV2_10_sigmaW2_1,DPFS,82,0.0,0.0,1.000000238418579,1.066240299940009e-07
sigmaV2_10_sigmaW2_1,DPFS,83,0.0,0.0,1.000000286102295,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,DPFS,84,0.0,0.0,1.000000286102295,9.536743164062499e-08
sigmaV2_10_sigmaW2_1,DPFS,85,0.0,0.0,1.000000238418579,0.0
sigmaV2_10_sigmaW2_1,DPFS,86,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,DPFS,87,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,DPFS,88,0.0,0.0,1.000000286102295,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,DPFS,89,0.0,0.0,1.0000002145767213,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,DPFS,90,0.0,0.0,1.000000262260437,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,91,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,DPFS,92,0.0,0.0,1.000000500679016,3.568322550558034e-07
sigmaV2_10_sigmaW2_1,DPFS,93,0.0,0.0,1.000000286102295,9.5367431640625e-08
sigmaV2_10_sigmaW2_1,DPFS,94,0.0,0.0,1.0000001668930054,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,DPFS,95,0.0,0.0,1.000000262260437,1.1680077279964343e-07
sigmaV2_10_sigmaW2_1,DPFS,96,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,DPFS,97,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,98,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,DPFS,99,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,DPFS,100,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,1,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,2,0.0,0.0,1.0000001430511474,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,IPFPF,3,0.0,0.0,1.0000002145767213,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,4,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,5,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,6,0.0,0.0,1.0000001668930054,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,IPFPF,7,0.0,0.0,1.0000001430511474,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,IPFPF,8,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,9,0.0,0.0,1.0000002145767213,8.920806376395086e-08
sigmaV2_10_sigmaW2_1,IPFPF,10,0.0,0.0,1.0000001192092896,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,IPFPF,11,0.0,0.0,1.0000001907348632,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,IPFPF,12,0.0,0.0,1.0000000953674317,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,IPFPF,13,0.0,0.0,1.0000001907348632,9.536743164062499e-08
sigmaV2_10_sigmaW2_1,IPFPF,14,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,15,0.0,0.0,1.0000001430511474,8.920806376395086e-08
sigmaV2_10_sigmaW2_1,IPFPF,16,0.0,0.0,1.0000001430511474,4.76837158203125e-08
sigmaV2_10_sigmaW2_1,IPFPF,17,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,18,0.0,0.0,1.0000001430511474,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,IPFPF,19,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,20,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,21,0.0,0.0,1.0000001430511474,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,IPFPF,22,0.0,0.0,1.000000238418579,0.0
sigmaV2_10_sigmaW2_1,IPFPF,23,0.0,0.0,1.0000000953674317,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,IPFPF,24,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,25,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,26,0.0,0.0,1.0000002145767213,8.920806376395086e-08
sigmaV2_10_sigmaW2_1,IPFPF,27,0.0,0.0,1.0000001668930054,9.536743164062499e-08
sigmaV2_10_sigmaW2_1,IPFPF,28,0.0,0.0,1.0000001192092896,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,IPFPF,29,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,30,0.0,0.0,1.0000001430511474,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,IPFPF,31,0.0,0.0,1.0000000953674317,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,32,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,33,0.0,0.0,1.0000001192092896,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,IPFPF,34,0.0,0.0,1.0000001907348632,9.536743164062499e-08
sigmaV2_10_sigmaW2_1,IPFPF,35,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,36,0.0,0.0,1.0000002145767213,4.76837158203125e-08
sigmaV2_10_sigmaW2_1,IPFPF,37,0.0,0.0,1.0000001430511474,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,IPFPF,38,0.0,0.0,1.0000002145767213,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,39,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,40,0.0,0.0,1.0000001907348632,9.5367431640625e-08
sigmaV2_10_sigmaW2_1,IPFPF,41,0.0,0.0,1.0000001668930054,1.215700987241932e-07
sigmaV2_10_sigmaW2_1,IPFPF,42,0.0,0.0,1.0000001192092896,0.0
sigmaV2_10_sigmaW2_1,IPFPF,43,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,44,0.0,0.0,1.0000001668930054,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,IPFPF,45,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,46,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,47,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,48,0.0,0.0,1.0000001430511474,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,IPFPF,49,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,IPFPF,50,0.0,0.0,1.0000001192092896,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,IPFPF,51,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,52,0.0,0.0,1.0000001668930054,1.215700987241932e-07
sigmaV2_10_sigmaW2_1,IPFPF,53,0.0,0.0,1.0000001668930054,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,IPFPF,54,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,55,0.0,0.0,1.0000001430511474,8.920806376395086e-08
sigmaV2_10_sigmaW2_1,IPFPF,56,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,57,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,58,0.0,0.0,1.0000000953674317,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,59,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,60,0.0,0.0,1.0000001192092896,0.0
sigmaV2_10_sigmaW2_1,IPFPF,61,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,62,0.0,0.0,1.0000001907348632,1.215700987241932e-07
sigmaV2_10_sigmaW2_1,IPFPF,63,0.0,0.0,1.0000001907348632,9.536743164062499e-08
sigmaV2_10_sigmaW2_1,IPFPF,64,0.0,0.0,1.0000001907348632,9.536743164062499e-08
sigmaV2_10_sigmaW2_1,IPFPF,65,0.0,0.0,1.0000001668930054,9.536743164062499e-08
sigmaV2_10_sigmaW2_1,IPFPF,66,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,67,0.0,0.0,1.0000001192092896,0.0
sigmaV2_10_sigmaW2_1,IPFPF,68,0.0,0.0,1.0000001907348632,9.5367431640625e-08
sigmaV2_10_sigmaW2_1,IPFPF,69,0.0,0.0,1.0000001192092896,0.0
sigmaV2_10_sigmaW2_1,IPFPF,70,0.0,0.0,1.0000001430511474,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,IPFPF,71,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,72,0.0,0.0,1.0000001907348632,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,IPFPF,73,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,74,0.0,0.0,1.0000001430511474,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,IPFPF,75,0.0,0.0,1.0000001668930054,1.215700987241932e-07
sigmaV2_10_sigmaW2_1,IPFPF,76,0.0,0.0,1.0000001430511474,8.920806376395086e-08
sigmaV2_10_sigmaW2_1,IPFPF,77,0.0,0.0,1.0000001192092896,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,IPFPF,78,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,79,0.0,0.0,1.0000001192092896,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,IPFPF,80,0.0,0.0,1.0000001430511474,1.1680077279964343e-07
sigmaV2_10_sigmaW2_1,IPFPF,81,0.0,0.0,1.0000001430511474,1.3902072655785801e-07
sigmaV2_10_sigmaW2_1,IPFPF,82,0.0,0.0,1.0000001192092896,0.0
sigmaV2_10_sigmaW2_1,IPFPF,83,0.0,0.0,1.0000001430511474,8.920806376395086e-08
sigmaV2_10_sigmaW2_1,IPFPF,84,0.0,0.0,1.0000002145767213,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,85,0.0,0.0,1.0000001907348632,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,IPFPF,86,0.0,0.0,1.0000001430511474,8.920806376395085e-08
sigmaV2_10_sigmaW2_1,IPFPF,87,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,88,0.0,0.0,1.0000001668930054,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,IPFPF,89,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,90,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,IPFPF,91,0.0,0.0,1.0000001907348632,9.5367431640625e-08
sigmaV2_10_sigmaW2_1,IPFPF,92,0.0,0.0,1.0000001192092896,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,IPFPF,93,0.0,0.0,1.0000000953674317,4.7683715820312496e-08
sigmaV2_10_sigmaW2_1,IPFPF,94,0.0,0.0,1.0000001430511474,1.1680077279964342e-07
sigmaV2_10_sigmaW2_1,IPFPF,95,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_1,IPFPF,96,0.0,0.0,1.0000001430511474,4.76837158203125e-08
sigmaV2_10_sigmaW2_1,IPFPF,97,0.0,0.0,1.0000001668930054,5.840038639982171e-08
sigmaV2_10_sigmaW2_1,IPFPF,98,0.0,0.0,1.0000001430511474,4.76837158203125e-08
sigmaV2_10_sigmaW2_1,IPFPF,99,0.0,0.0,1.0000001192092896,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,IPFPF,100,0.0,0.0,1.0000001192092896,7.539457464619587e-08
sigmaV2_10_sigmaW2_1,SPFSM,1,1.4382667303085328,0.02823376665407609,1.0225399017333985,0.0020081601718694615
sigmaV2_10_sigmaW2_1,SPFSM,2,1.4292742490768433,0.021556759015493622,1.02943696975708,0.0020742824051676496
sigmaV2_10_sigmaW2_1,SPFSM,3,1.4397266864776612,0.03232195422040114,1.0298569917678833,0.0025213390725844134
sigmaV2_10_sigmaW2_1,SPFSM,4,1.4332778453826904,0.015958036831801806,1.0268913984298706,0.003414863795859478
sigmaV2_10_sigmaW2_1,SPFSM,5,1.4376347303390502,0.02204703512697702,1.0339053869247437,0.00518575924992016
sigmaV2_10_sigmaW2_1,SPFSM,6,1.4317791700363158,0.025191554676217635,1.0257209539413452,0.0010792175905634932
sigmaV2_10_sigmaW2_1,SPFSM,7,1.4190462350845336,0.008282359780010557,1.0304647207260131,0.0026132994880886337
sigmaV2_10_sigmaW2_1,SPFSM,8,1.44164080619812,0.013051230458988119,1.0302831172943114,0.002479703384446656
sigmaV2_10_sigmaW2_1,SPFSM,9,1.4478435516357422,0.014402264249899266,1.0272074222564698,0.0029180751269726034
